path,directory,filename,bytes,words,extension,depth,readable,is_empty,sha256,exact_duplicate_group_size,duplicate_representative,is_exact_duplicate_copy,near_duplicate_cluster,unique_document_disposition,semantic_examination_status,headings
StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/FINAL-LINEAGE-SEMANTICS-RESOLUTION.md,StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance,FINAL-LINEAGE-SEMANTICS-RESOLUTION.md,38186,4546,.md,3,TRUE,FALSE,aa4f2cded2f1b917dd23098df63c8db649fa6cfb760f1fb075550706b1b0b45a,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/governance/FINAL-LINEAGE-SEMANTICS-RESOLUTION.md,TRUE,,GOVERNANCE_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Final Lineage Semantics Resolution | 1. Executive Verdict | GO FOR CANONICAL AMENDMENT | Resolutions Summary | 2. Editorial Provenance Decision | The Question | Domain Reasoning | Four-Way Evaluation
StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/FINAL-TARGETED-SCHEMA-PROVENANCE-HOSTILE-REVIEW.md,StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance,FINAL-TARGETED-SCHEMA-PROVENANCE-HOSTILE-REVIEW.md,43174,5126,.md,3,TRUE,FALSE,128459465c6a84bdd92f5d660d22788a40b2b2aef05f0084038278a44b35de97,7,StudyNexus-Independent-Audit-Package-v3/04-GOVERNANCE/FINAL-TARGETED-SCHEMA-PROVENANCE-HOSTILE-REVIEW.md,TRUE,ND-009,GOVERNANCE_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Final Targeted Schema + Provenance Hostile Review | 1. Executive Verdict | VERDICT: GO FOR CANONICAL AMENDMENT THEN MIGRATION | Finding Summary | Unresolved Design Decisions | 2. Previous Audit Findings Revalidated | 3. Field Provenance Hostile Review | 3A. EAV Risk Analysis
StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/FOUNDATIONAL-DECISIONS-ADVERSARIAL-REVIEW.md,StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance,FOUNDATIONAL-DECISIONS-ADVERSARIAL-REVIEW.md,67039,9052,.md,3,TRUE,FALSE,0f625e66d9f6b35a0569854a71ac482de28d0cc2686f5e9676dd1b93d1fc91ce,7,StudyNexus-Independent-Audit-Package-v3/04-GOVERNANCE/FOUNDATIONAL-DECISIONS-ADVERSARIAL-REVIEW.md,TRUE,ND-010,GOVERNANCE_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,Foundational Decisions — Adversarial Review | Executive Verdict | BD-1 — Primary-Key / Identity Strategy | Recommendation Challenged | Strongest Argument Supporting It | BD-1A — External Data Acquisition | Does canonical PK solve source identity problems? | What mechanism should solve source identity?
StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/FOUNDATIONAL-DECISIONS-BRIEF.md,StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance,FOUNDATIONAL-DECISIONS-BRIEF.md,68567,8391,.md,3,TRUE,FALSE,780280921a57f5f094584c80852f510fbaafb3da3deaa9462cdfb7e592fe5abd,5,StudyNexus-V4.2-Developer-Handoff v2/PRE-IMPLEMENTATION-BASELINE-V2/governance/FOUNDATIONAL-DECISIONS-BRIEF.md,TRUE,ND-011,GOVERNANCE_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,Foundational Decisions Brief | Decision Inventory | BD-1 — Primary-Key Strategy | 1. Current Evidence | Where UUID is mentioned and what it is used for | Where bigint is mentioned | Where PK type is unstated | Slug usage
StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance/SECOND-ORDER-ARCHITECTURE-REVIEW.md,StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/governance,SECOND-ORDER-ARCHITECTURE-REVIEW.md,75337,9059,.md,3,TRUE,FALSE,dc2e37f8cdc76a14a61bece90eb68f67e65637af0c9befdbb45d111d6176a6cc,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/governance/SECOND-ORDER-ARCHITECTURE-REVIEW.md,TRUE,,GOVERNANCE_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,Second-Order Architectural Review | Table of Contents | 1. Executive Verdict | 2. Decision Audit | 3. Primary Key Architecture | Analysis | Comparison | Is there ANY legitimate reason for disciplines to retain UUIDs?
StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/MANIFEST.md,StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2,MANIFEST.md,9707,786,.md,2,TRUE,FALSE,71d64fd1ee594501407b1619aa08e55fa0199e4e8f42506e77c4d2bc2883091c,1,StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/MANIFEST.md,FALSE,,METADATA_ONLY,YES,StudyNexus — Pre-Implementation Baseline v2 Manifest | File Inventory | Verification
StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/PRE-IMPLEMENTATION-BASELINE-V2-REPORT.md,StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2,PRE-IMPLEMENTATION-BASELINE-V2-REPORT.md,8615,1020,.md,2,TRUE,FALSE,2153a8aa834de3cc41e0fd645a23130470617ff0cee9472dd8ea59960c220c2c,7,StudyNexus-Independent-Audit-Package-v3/07-HISTORICAL/PRE-IMPLEMENTATION-BASELINE-V2-REPORT.md,TRUE,,METADATA_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,"StudyNexus — Pre-Implementation Baseline v2 Report | 1. Baseline Creation Summary | Process | 2. Files Included | Canonical (6 files) — AUTHORITATIVE | Product Experience (4 files) | Governance (10 files) | Archive (31 files) — HISTORICAL, NON-AUTHORITATIVE"
StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/product-experience/FIRST-VERTICAL-SLICE-UI.md,StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/product-experience,FIRST-VERTICAL-SLICE-UI.md,56099,4526,.md,3,TRUE,FALSE,2c66d139ce0bff533a1d7f8ca6c81d9e660569af588662259e39455abbcc8167,6,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/product-experience/FIRST-VERTICAL-SLICE-UI.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — First Vertical Slice Visual UI Specification | 1. Resolved UX Decisions | 2. Visual Design Direction | 2.1 Visual Personality | 2.2 Design Principles | 3. Design Tokens | 3.1 Color | Semantic Color Roles
StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/product-experience/FIRST-VERTICAL-SLICE-UX.md,StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/product-experience,FIRST-VERTICAL-SLICE-UX.md,52552,5909,.md,3,TRUE,FALSE,74fc59c6ccf6b08a7ea9265d7f845395fc78f3d8ac47d9b89a3a5a7a129bff46,5,StudyNexus-V4.2-Developer-Handoff v2/PRE-IMPLEMENTATION-BASELINE-V2/product-experience/FIRST-VERTICAL-SLICE-UX.md,TRUE,ND-003,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — First Vertical Slice UX Specification | 1. Slice Objective | 2. Target User | 3. User Problem | 4. Success Criteria | 5. Entry Points | 6. User Flows | Flow 1 — Targeted Search (most common)
StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/product-experience/PRODUCT-EXPERIENCE-ARCHITECTURE.md,StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/product-experience,PRODUCT-EXPERIENCE-ARCHITECTURE.md,93691,11321,.md,3,TRUE,FALSE,829ae23a3ae3589a04952068b99fdb223ebc6d1bfdc3f1c33214bbdbd79e6184,5,StudyNexus-V4.2-Developer-Handoff v2/PRE-IMPLEMENTATION-BASELINE-V2/product-experience/PRODUCT-EXPERIENCE-ARCHITECTURE.md,TRUE,ND-014,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Product Experience Architecture | 1. Product Experience Map | 1.1 Top-Level Experience Domains | 1.2 Experience Flow Model | 2. User Types | 2.1 Primary Users (MVP) | Prospective Student (SS3 / Secondary School Graduate) | Undergraduate Student
StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/product-experience/PRODUCT-EXPERIENCE-DISCOVERY.md,StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/product-experience,PRODUCT-EXPERIENCE-DISCOVERY.md,63740,7293,.md,3,TRUE,FALSE,cff3b2ea4409afa97af6c4f7778f49e8c13ce6a50eddde4b32d423ec6dc091e6,5,StudyNexus-V4.2-Developer-Handoff v2/PRE-IMPLEMENTATION-BASELINE-V2/product-experience/PRODUCT-EXPERIENCE-DISCOVERY.md,TRUE,ND-004,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Product Experience & UI/UX Discovery Report | 1. Executive Conclusion | 2. Primary Users | 3. Primary User Journeys | Journey 1: Programme Discovery (HIGHEST PRIORITY) | Journey 2: Institution Discovery | Journey 3: Scholarship Discovery | Journey 4: Compare Programmes/Institutions
StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/README.md,StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2,README.md,9244,1084,.md,2,TRUE,FALSE,6453a7dbeb042318228381acbec6b124d92844350585c418180b2f9c3985a7f6,2,StudyNexus-V4.3-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/README.md,TRUE,ND-021,METADATA_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus V4.2 — Developer Handoff | Quick Start for the Implementation Team | Mandated Technology Stack | Hard Constraints | Package Directory Structure | Authority Hierarchy | V4.2 Canonical Counts | Key Domain Model Decisions (V4.2)
StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/V4.2-REMEDIATION-REPORT.md,StudyNexus-V4.4-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2,V4.2-REMEDIATION-REPORT.md,16160,2061,.md,2,TRUE,FALSE,303d3f8bfe0b64feac23566100ba0c4ec029963042f23c06c6808fdd71ba88a1,6,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/V4.2-REMEDIATION-REPORT.md,TRUE,,METADATA_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus V4.2 Remediation Report | 1. Purpose | 2. BLOCKER Findings Resolved | BLOCKER 1: Admission Domain Model Incomplete | BLOCKER 2: Publication & Search Aggregation Rules Undefined | BLOCKER 3: URL Contract Contradiction | BLOCKER 4: Pending Revision Persistence Ambiguous | BLOCKER 5: Idempotent Import Upsert Unspecified
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/00-ORIENTATION/AUTHORITY-HIERARCHY.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/00-ORIENTATION,AUTHORITY-HIERARCHY.md,6402,780,.md,3,TRUE,FALSE,39b65737044882254a46fca3d919e2d5c4d850f1281220fe98e396709becf58e,5,StudyNexus-V4.2-Developer-Handoff v2/PRE-IMPLEMENTATION-BASELINE-V2/00-ORIENTATION/AUTHORITY-HIERARCHY.md,TRUE,ND-017,METADATA_ONLY,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus V4.2 — Authority Hierarchy & Document Classification | Tier Classification | Conflict Resolution Rule | Tier 1 — Canonical Documents (Authoritative) | Tier 2 — Product Experience Documents | Tier 4 — Governance Documents | Tier 6 — Historical Archive | V4.2 Key Decisions That Must Propagate
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/00-documentation-audit-report.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,00-documentation-audit-report.md,39641,5118,.md,3,TRUE,FALSE,5de4bd505d046ac30d4344cf9d99b8249c1f0debd8047e3d4659526bf0a4a21e,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/00-documentation-audit-report.md,TRUE,,HISTORICAL_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus Documentation Cleanup — Audit & Pruning Proposal | A. Executive Summary | B. Current Documentation Inventory | C. Duplication Analysis | Type A — Exact Duplication | Type B — Historical Revision | Type C — Consolidatable | Type D — Independent (Legitimate Standalone)
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/00-reconciliation-proposal.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,00-reconciliation-proposal.md,30005,3693,.md,3,TRUE,FALSE,d3945637546b8b69a4e11e8623719ff34c8314dce3f9cc9605603d3aa675eae3,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/00-reconciliation-proposal.md,TRUE,,HISTORICAL_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Reconciliation & Consolidation Proposal | 1. Executive Summary | 2. Canonical Architecture Inventory | Platform | Domain Entities | Value Objects | Domain Events | Application Actions
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/01-business-overview.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,01-business-overview.md,12843,1484,.md,3,TRUE,FALSE,70a5bd289c8b2945350cc3dfe27a6f727db770e84a5f60740f529db457c5fde4,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/01-business-overview.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Business Overview | Identity | Vision | Core Interaction | Users | Primary Users | Secondary Users | Problem Space
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/02-glossary.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,02-glossary.md,8538,1129,.md,3,TRUE,FALSE,a64bc423478e4c75cc5459bd69f0961c61f6c9d0155a163db003f1e9178b20bc,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/02-glossary.md,TRUE,,HISTORICAL_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Glossary | Candidate Business Concepts
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/03-approved-decisions.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,03-approved-decisions.md,16118,2005,.md,3,TRUE,FALSE,2cea05b2ef3eca41cd7ea37c6b5f9a3246d462eab178a2a4b385ea30335ee620,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/03-approved-decisions.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Approved Decisions
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/04-open-questions.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,04-open-questions.md,7981,1006,.md,3,TRUE,FALSE,11962f984e517c02f753b9b25030e2c1257e98d4169f4be2d5790903792055f4,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/04-open-questions.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Open Questions | Resolved Questions | Remaining Open Questions | Deferred Items (resolved but require future action)
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/06-business-workflows.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,06-business-workflows.md,20707,2539,.md,3,TRUE,FALSE,717c602d5b612f3193ab87f473b026b69872a298f7294d71cf1d3f4ddea57f3d,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/06-business-workflows.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Business Workflows | Workflow Classification | Canonical Business Workflows | WF1: Explore Educational Opportunities | WF2: Evaluate Educational Opportunities | WF3: Compare Educational Opportunities | WF4: Assess Eligibility | WF5: Assess Information Reliability
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/07-business-discovery-closure.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,07-business-discovery-closure.md,11123,1331,.md,3,TRUE,FALSE,6ed21ab4b355541e3a5c8a4cd860a7b06b8f438ea6ea7a162bd4d7f841b64129,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/07-business-discovery-closure.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Business Discovery Closure Report | Business Discovery Summary | Approved Topics | Canonical Business Capabilities | Core MVP (8) | Supporting MVP (2) | Future (5) | Canonical Business Workflows
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/08-traceability-matrix.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,08-traceability-matrix.md,12765,1582,.md,3,TRUE,FALSE,fbbb93de3459a14257b4a82286e6f71d5c42a2f50765e6da0a4d594e795d5530,7,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/08-traceability-matrix.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Business Traceability Matrix | Traceability Chains | 1. Identity → Primary Users | 2. Primary Users → Problem Space | 3. Problem Space → Business Capabilities | 4. Business Capabilities → Business Workflows | 5. Business Workflows → Candidate Business Concepts | 6. Evolution → Future Capabilities
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/09-business-discovery-freeze.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,09-business-discovery-freeze.md,4487,592,.md,3,TRUE,FALSE,c1dfad3462d93eaf6070bc556eb819183316c2fa44e110ad57f9c0a1fdfc428c,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/09-business-discovery-freeze.md,TRUE,,PRODUCT_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Business Discovery Freeze | Freeze Principles | Frozen Artifact Inventory | Change Proposal Protocol | What Is NOT Frozen
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/11-domain-discovery-topic2.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,11-domain-discovery-topic2.md,92266,10352,.md,3,TRUE,FALSE,b30bcbe451451ab34c823d5257b0050b5dd9917acd788264577a2023766aa0dd,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/11-domain-discovery-topic2.md,TRUE,,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,"StudyNexus — Domain Discovery: Topic 2 | Entity Relationships, Aggregate Boundaries & Lifecycles | Topic 1 Amendments Applied | Candidate Domain Entities (Post-Topic 1) | Core Entities | Supporting Entities | Policy Entities | Summary of Understanding"
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/12-domain-discovery-topic2-revision.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,12-domain-discovery-topic2-revision.md,62702,7033,.md,3,TRUE,FALSE,0ed1e8597ec733b16ca8f0951550125cac027815fda817bf2671b8e3626ac3c3,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/12-domain-discovery-topic2-revision.md,TRUE,,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Domain Discovery: Topic 2 Revision | Aggregate Boundaries (Laravel Beyond CRUD Review) | Guiding Philosophy | DD2-1 (Revised): Aggregate Root Classifications | Evaluation Criteria | Evaluation Matrix | Aggregate Root Justifications | Educational Institution — Aggregate Root
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/13-domain-discovery-consolidation.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,13-domain-discovery-consolidation.md,75673,9152,.md,3,TRUE,FALSE,82d25a326e4676a9e83c11279c28c2bfe916eb56e3d605e4df2590b340be4f07,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/13-domain-discovery-consolidation.md,TRUE,,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,"StudyNexus — Domain Discovery Consolidation & Pre-Behaviour Freeze | 1. Canonical Entity Register | Challenge: Are all 12 entities justified? Should any be promoted, demoted, or removed? | Consolidated Entity Register | 2. Canonical Value Object Register | Challenge: Are all 27 VOs justified? Should any be promoted to entities or removed? | Rejected Value Objects (Confirmed Rejections) | 3. Relationship Matrix"
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/14-architectural-review-global-domain.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,14-architectural-review-global-domain.md,34976,4575,.md,3,TRUE,FALSE,15eebf8a7845c74a562e971baffc4ca07f66207b0eb75555deb14dc13a1b2279,9,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/14-architectural-review-global-domain.md,TRUE,,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,"StudyNexus — Architectural Review | Domain Discovery Normalization: Global Domain & Domain-First Constraints | Architectural Constraints (Stated for Reference) | Findings | F1: ""Government Education Agency"" — Nigeria-Specific Entity Name | F2: INV-I2 / INV-P5 — Nigeria-Specific Accreditation Type Mapping | F3: INV-2 (Original Topic 2) — ""Granted by exactly one Government Education Agency"" | F4: INV-9 — Nigeria-Scoped Qualification Recognition"
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/15-domain-discovery-topic4-behaviour.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,15-domain-discovery-topic4-behaviour.md,139882,17349,.md,3,TRUE,FALSE,8be2133dd4302515abd32ae97d4264deda9ae5577a7caf66dd89bc9125ab29cc,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/15-domain-discovery-topic4-behaviour.md,TRUE,,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Domain Discovery: Topic 4 | Behaviour Discovery | SECTION 1 — BEHAVIOUR DISCOVERY METHOD | The Ten-Question Filter | Classification of Rejected Operations | SECTION 2 — EDUCATIONAL INSTITUTION | Existing Operations Review | `establish` — Establish a New Institution
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/16-domain-discovery-topic3.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,16-domain-discovery-topic3.md,98591,12292,.md,3,TRUE,FALSE,f6ce0caa6457b3b573ea7ef4f245c563eac474958ad2c37dca96d2dcf6d76608,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/16-domain-discovery-topic3.md,TRUE,,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Domain Discovery: Topic 3 | Entity Attributes & Value Objects | Architectural Review Revisions Applied | Post-Revision Domain Model (Foundation) | Aggregate Roots (5) | Child Entity Types (3) | Supporting Entities (3) | Key Invariants (Revised Wording)
StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive/17-domain-integrity-review.md,StudyNexus-V4.5-Developer-Handoff/PRE-IMPLEMENTATION-BASELINE-V2/archive,17-domain-integrity-review.md,56794,7507,.md,3,TRUE,FALSE,208a4a7610ee77bd3ea92175ca7781200b2ca5122b0dcdd95e6e197a5445ba46,8,STUDYNEXUS-V4.6-SOURCE-CORPUS/PRE-IMPLEMENTATION-BASELINE-V2/archive/17-domain-integrity-review.md,TRUE,,DOMAIN_EVIDENCE,REPRESENTED_BY_EXAMINED_BYTE_UNIQUE_DOCUMENT,StudyNexus — Domain Integrity Review | Comprehensive Critical Design Review of Domain Discovery (Topics 1–3) | 1. Executive Assessment | 2. Strengths | S1: Pragmatic Aggregate Boundaries | S2: Jurisdiction-Based Invariant Generalization | S3: Authority-Scoped Identity | S4: Derived Attribute Discipline
